"clusterN","medianL","medianB","madL","madB","regDL","regDB","medianPmRa","medianPmDec","madPmRa","madPmDec","medianPlx","madPlx","nObj"
136,127.856704077048,-2.42933597940145,0.181524833050371,0.18253335571221,0.663466104467986,0.63341191599134,-0.754276711928446,0.304656572509286,0.124512061865356,0.133146882685604,0.123227614151226,0.0910060667325554,75
137,128.461879900265,-1.94428684256361,0.151992274224099,0.177045241748473,0.622269421546008,0.7426735716284,-1.79541129807663,-0.727458090010434,0.154194896895417,0.157316016734702,0.257580964620108,0.0981615724140495,100
138,128.731092297813,2.13556075870427,0.102474430663273,0.13606574817585,0.544473208976001,0.62071193520739,-1.38400563497026,0.442194791807284,0.131897875247344,0.121772006493112,0.131641304192153,0.0917653979577458,93
139,127.915226071112,0.303042425144472,0.0970805490468209,0.120114451366633,0.433124893563004,0.676168823645296,-0.853824216811469,0.743139624582089,0.169392724530659,0.0805712295949219,0.137998134547059,0.0988722733481614,25
140,129.497574187107,-0.951552108799128,0.0870108794544851,0.0960608812902653,0.517191317820021,0.536356929289577,-1.13867594219349,-0.0378327085057111,0.11264282014207,0.0591698990078963,0.318628336290789,0.0782344828055232,133
141,128.214797614536,-0.279882898760888,0.13636181995638,0.147577361185253,0.434486261404999,0.603748621962132,-1.0316864492655,0.049364706795279,0.164445876856285,0.141771117565118,0.108678422893984,0.0907299271809335,51
142,129.245469868684,-0.911980795417697,0.0941350243845836,0.123586645634932,0.529414590068001,0.556173749695481,-0.940953398302455,0.0864434895832625,0.166799361643546,0.0860020687440357,0.128768221690674,0.0778904943684557,34
143,129.515555953678,-1.14326932403367,0.11886032572074,0.0970571284747626,0.494339732095995,0.526937301940573,-1.18003531377422,-0.251028349747431,0.103653275954266,0.093027403372697,0.326402163352597,0.0785210459398945,193
144,127.966066841957,-0.790414991685531,0.186525234312519,0.138950241146906,0.792318825682003,0.576394044031869,-1.4263593809804,-1.2858461152641,0.150666518558853,0.15253870347398,0.243629618138802,0.0964706721388084,34
145,128.269816834611,-1.09831880025212,0.0994967565220028,0.0838843582491412,0.488185819275998,0.552090969409609,-1.47265825840789,-0.458493031517284,0.133848304136052,0.119456918804029,0.348405530960013,0.0585021321802544,182
146,129.911208843718,2.53148628243056,0.0841288438429304,0.150902947074929,0.332799660541014,0.6167080687922,-0.628797843625655,0.894818600556813,0.174876650565327,0.163041648863263,0.293090656600339,0.0792194999174368,44
147,129.005082188641,2.48505193364404,0.143009209542551,0.142846345712351,0.620342323146019,0.54457822820103,-1.48864070126534,0.478633147880735,0.164933121269047,0.158036824182873,0.16103352293875,0.0852963461128875,126
148,127.923755386573,0.622190470417336,0.149441548072094,0.152749077812124,0.714414185881012,0.606669119514391,-1.36650363409755,-0.116177099645933,0.102233746791334,0.131015830932201,0.333998646442583,0.0765745084753332,136
149,129.065144952181,-0.377768361185823,0.0701751113147045,0.0749654407127753,0.629579343757001,0.663714907837216,-1.05940101723429,-0.0842610632192838,0.139897164624127,0.121471371571047,0.335845018533895,0.0885500385814033,148
150,129.515070902779,0.842444789568766,0.121436323926144,0.182618788380355,0.584781818490995,0.600408773754899,-1.84744687147545,0.334853310981203,0.159442041108677,0.156400624932097,0.237584580367334,0.0985705243915325,81
151,128.126769440112,-1.48741633368778,0.154401457564578,0.177531489639073,0.589314673192007,0.66955426750219,-0.859953466595165,-0.0915997965282481,0.164078182753976,0.123411838917138,0.169330911131371,0.091852134760725,123
152,129.869123606955,2.31580090663854,0.107760294025238,0.159467032138322,0.43496974076902,0.60508369558292,-1.49228985730241,-0.169960987011046,0.164777233826554,0.161182155612136,0.20815837326638,0.0934445206453396,66
153,128.59890465307,-1.88132591584555,0.15046519817372,0.127200469287433,0.715978689297003,0.54264202697789,-1.6599947919864,0.240424699165677,0.152293315104066,0.150379634429873,0.107555223631956,0.0768383832220911,59
154,129.923290717987,2.61306779285624,0.0761133694208782,0.0976508705438476,0.273404079291993,0.34623828452761,-0.765644525267756,0.0186394192702867,0.123083007191162,0.0844327936505401,0.161689739771753,0.0712284927955282,31
155,128.384778547777,2.20549807416879,0.197808309629067,0.143589959253669,0.728387708880007,0.69941664080151,-1.97135540288647,-0.29299869663481,0.118509191796042,0.168484017141427,0.233755979542935,0.0984254266385508,84
156,127.824590223002,0.975540865889818,0.147033693257637,0.12981890582928,0.567137822946989,0.502912794244055,-0.886025933260426,-0.0707568469974756,0.149098166484845,0.114945268831049,0.283332915833576,0.0972979535371251,89
157,128.654766970099,1.848923626276,0.125840270574461,0.186069529695299,0.653735004459008,0.69242823389049,-1.61130612151371,-0.172840915707668,0.128728153644384,0.138524514512402,0.31426416866361,0.0915893830496185,94
158,129.277135005902,-2.30948271209801,0.13446165941455,0.13743694198971,0.538810609671998,0.53489930130611,-1.54001117778603,0.377748279840804,0.128197319013961,0.128958928316569,0.161221518870573,0.0870447998044987,58
159,128.780463899581,-0.520480420380985,0.142953743600307,0.104622418687411,0.599844210756999,0.539100632854218,-1.26355630937423,-0.126873686519605,0.135006602441601,0.102432518855131,0.324508356176829,0.0578347931201548,103
160,128.523158434372,1.64758009559817,0.0827049194969999,0.156928576563565,0.612142822560998,0.64208832674309,-1.24104189141708,0.00356174446581118,0.111568858883502,0.113002865953663,0.31303989741862,0.0680566757214349,263
161,128.491730359368,-2.4238544293648,0.170441337995798,0.174298618318758,0.597998675474997,0.67355345769173,-0.563015403341798,-1.03079905701857,0.119392708471324,0.131241416091426,0.257422315666273,0.0978249381348427,59
162,128.799250259285,-0.952276373692917,0.181668803614277,0.159122414766283,0.660299398045993,0.659126753053691,-1.61392763064959,-0.230696375835377,0.161576167299415,0.125902057579555,0.312419009282082,0.0955762802598083,145
163,128.276751192155,-0.0821005205141193,0.160608159011782,0.20201496446558,0.75362503593098,0.729556771539245,-2.03904354929902,-0.318156626155269,0.167967183014635,0.171156476484966,0.255326481281617,0.0885688403243935,92
164,128.15094953928,0.497468505200808,0.194707862921528,0.138145808238911,0.679220712350983,0.554980357271691,-0.790091030574283,0.441272009926345,0.132394031456001,0.12917310893661,0.138381896920592,0.0692298498393793,47
165,128.253713127935,1.14220841258387,0.147314590166665,0.118146404141212,0.589361381568992,0.417798407689282,-0.596591582401208,0.0662662353594173,0.169137083594896,0.135778833357277,0.156058196898549,0.0956595541211563,62
166,128.160614516135,-2.66226944667032,0.185699224710207,0.0793426664662586,0.685377013869015,0.29170635138527,-1.15682410534448,-0.407144020767618,0.163621237645457,0.114193546678011,0.295370244143801,0.0940895228902237,92
167,129.650144573354,-1.88636266325656,0.175788279226393,0.158001778662585,0.555808525608001,0.73966233982198,-0.855778991349885,-0.829523598506589,0.164440551708506,0.151159576920104,0.129275187473435,0.0765562429551739,74
168,129.090560451894,-0.358297015766853,0.0564978790021599,0.0533952424045487,0.721776317278994,0.638119479977694,-1.00409345277165,-0.309506084711971,0.13761169313578,0.106575770735915,0.296020484429347,0.0668108501954128,362
169,128.824050590793,-1.75498330847432,0.194348913316788,0.111672527615271,0.828862027085989,0.60747935134218,-1.49402394789561,-0.785872181081938,0.132343876279038,0.124955834053827,0.3071360873326,0.0987946026029757,86
170,128.719972346975,-0.954308150355741,0.127025308156144,0.201238353940843,0.59985173274498,0.644855280394266,-0.635383791515132,-0.186680723849273,0.135127005372658,0.150915794687899,0.12110021199073,0.058572468696942,71
171,129.177648514541,2.17564516655722,0.144045975398376,0.180995501306183,0.644933453509992,0.73167931851381,-0.168835547072179,0.0479612345238295,0.169245669300227,0.160881798478808,0.232330529800102,0.0963084976682258,110
172,129.346670177293,-2.36988682835706,0.146073109026662,0.176560992537426,0.565259956827987,0.5033498938371,-0.88540749832762,0.41043640875442,0.127591530808284,0.166151417958237,0.106642369470589,0.0731712194735094,40
173,129.011046913381,-0.588491769661987,0.12656027671937,0.141217360246772,0.462987004833025,0.591143487304954,-1.38684974739676,-0.131006671039186,0.146003672580584,0.145118523231732,0.301031227926929,0.0859232356228996,111
174,128.003445719086,-0.76909878139493,0.112166707963822,0.119861559083423,0.496638157245002,0.504939119858322,-1.55583152058562,-0.370549305043304,0.136301531250051,0.115083632823033,0.321419552652493,0.0756774606727154,128
175,128.783486874294,1.21021820159558,0.152121131021308,0.157464834041578,0.722826447801992,0.63865468305812,-1.77100823613266,-0.0297580546935179,0.140341833044333,0.133086062421048,0.341491044444275,0.086151824435115,73
176,128.217787704776,2.48664690474929,0.172622783291141,0.188459530118709,0.697224036660003,0.59725595552142,-1.06108235066083,-0.179719228253905,0.14051727013355,0.160991791755928,0.118695233664398,0.0804036596106509,106
177,128.395426167433,-0.206597401339427,0.113529085260408,0.164554949767534,0.653112858044011,0.661714243749366,-0.821118928084362,-0.565564492797944,0.12077370646745,0.0854211334490436,0.312416848046997,0.0935639148598178,51
178,129.881284258967,2.10999219150795,0.101363696960155,0.155108683501646,0.321534533830004,0.54430108524927,-0.355076459290346,0.226271058602632,0.169758517220804,0.0835414734999216,0.239687975107558,0.0794299346900245,41
179,127.899744139986,-1.11601335032754,0.100375934235976,0.0905026079341094,0.410756203733015,0.516638286562687,-1.52414146920296,-0.282510664679991,0.146238820589658,0.108610001219516,0.335032471469916,0.0961210855689117,71
180,129.355289826731,0.377577937239542,0.173189379183126,0.175790251962594,0.651068443374015,0.711050293407587,-0.838378514539726,-0.383433931778889,0.162908458930555,0.167574413001262,0.317295341227485,0.0873009021229679,134
181,129.626639078067,2.12387858366306,0.172897716005024,0.169166833479295,0.627306068297997,0.64652857558122,-0.788841387773323,0.527403703198991,0.145727707192724,0.134262829076346,0.118621684672499,0.0870980890172306,71
182,127.771123000603,-2.24861408253593,0.083050515321323,0.129800721427034,0.462288252093998,0.74538700394761,-1.09677744621199,-0.534891667429568,0.140985616979115,0.117483622660582,0.389336287920373,0.0794433581061274,109
183,128.121478323983,1.80037765835268,0.209509395097052,0.152475346783033,0.855449338591001,0.76687358417324,-2.26250434157873,-0.637719865666519,0.171026348374122,0.146182752120124,0.277874327206819,0.0757579230871051,76
184,129.903723504623,2.20785274104616,0.103345949043209,0.162037460516155,0.349579138245986,0.50136131220989,-1.48905396618834,0.449774580822424,0.141109124015112,0.139018906338419,0.136617644176181,0.0901754776840194,63
185,128.409329951617,0.836954277470575,0.128340165454864,0.169567025500891,0.586728841804984,0.644735778588582,-1.61938233095319,0.380707699096126,0.115933099363229,0.167731284291344,0.181660665632817,0.0919985586697785,95
186,128.36679794335,1.66997551723354,0.167254953706907,0.151545291811721,0.63803453191602,0.52267382716873,-1.58796904884326,0.386614582738146,0.134182159957642,0.139564141774963,0.143603525941992,0.0680867575446889,63
187,127.626084554747,0.391236156827507,0.120691349964776,0.152037874679359,0.485297643601996,0.539977575175847,-1.50954432686322,-0.0876163388378835,0.132228758594601,0.174243347569318,0.275016317405759,0.0955652490053789,151
188,127.794139204822,-0.404880794878635,0.121033003862564,0.160353542547153,0.511719215460005,0.476884713938321,-1.36512969605783,-0.330054822515065,0.115822937264036,0.110848916986551,0.287720167515865,0.0843670745914475,135
189,128.222258513115,1.45600532637649,0.11697777652022,0.154104979648571,0.614786020570989,0.63032275057641,-0.607849812489699,-0.254489752937149,0.171052454729265,0.154272571956594,0.161689012441244,0.0847017762035663,75
190,128.758375953623,-0.509340980173243,0.17173934722235,0.123172225139839,0.640195596560005,0.52979453618114,-1.16669533212655,-0.411577026558972,0.11943649406796,0.102893723249322,0.301873923596917,0.0885871074525527,138
191,129.651375637164,0.718427887928863,0.13487860388271,0.118994247167575,0.643030432752994,0.589063775999816,-0.996097991465671,-0.0864752900900246,0.147492080991876,0.147746053662223,0.29008807438604,0.0805404090890144,147
192,127.989073452499,-0.696203148768748,0.17729605548162,0.146815486456524,0.782740074749,0.657623336462821,-1.87332941360691,0.287948952824575,0.14273551552852,0.141494535075518,0.261176463396695,0.093835935619082,62
193,128.10694368337,-2.65593198712375,0.0707972190865043,0.130686246782931,0.652517156393017,0.54506674784785,-2.09674302849239,-0.884833441296495,0.16215915914264,0.147366360863007,0.729155073719602,0.0719602339732761,12
194,128.855411522106,-2.30622970593442,0.133740907829455,0.108325291903477,0.637243697161011,0.58670860406144,-1.00629592696777,-0.590386612565669,0.148351391697964,0.170921012719586,0.159694614611514,0.0822302317208892,83
195,129.497396181241,-0.947608286965816,0.0712731840126439,0.0636788389098011,0.450156278921014,0.428251137482108,-1.11193369492907,-0.232463140464631,0.0867613925922443,0.0926408491398469,0.311744165734739,0.0435585920299187,536
196,129.386857966053,-1.52429649211854,0.067889188435318,0.0595442866607777,0.549501586217986,0.47495528339536,-0.814507111641611,-0.289069108989472,0.0911633034248539,0.121058402631051,0.300860612996953,0.0609693874492301,269
197,128.460258835974,1.71706312065863,0.126540842168453,0.173283238555288,0.623045773942977,0.57875146257543,-1.1297537545692,0.486514165940198,0.128409114392197,0.163334932010869,0.180090439090298,0.099759714888715,79
198,129.00919945883,-0.872476841081283,0.165014218948469,0.113082431844868,0.478877920893012,0.523275141133863,-1.2238027444059,-0.187963959793017,0.0892718694760254,0.131895042813404,0.298028831255807,0.0774853582777816,147
199,129.440577889414,-0.492015908056023,0.180949831430916,0.156524677310274,0.654826673277995,0.565666167116287,-1.15358463196706,-0.17632129318974,0.11741953104441,0.118345262081867,0.312039941858892,0.0625507202066361,233
200,127.59870257474,-0.704402842862599,0.0905878881475069,0.156569238230576,0.320523790942005,0.577513959495141,-1.70040901029462,-0.404508200461064,0.146923175463175,0.108761841521748,0.294000049101501,0.0698791768979816,73
201,129.267939993665,2.47151879228579,0.162354334630164,0.188202098751124,0.638399867279986,0.58168886093428,-1.04066514969732,0.349194585800772,0.125410543412078,0.127666832466197,0.113600339633746,0.0708980103972373,120
202,127.602861724623,-1.33125337628668,0.0617118292396021,0.102833706684305,0.297512508999006,0.606721911798741,-1.20289648664729,-0.140544710861093,0.150562367675156,0.138692214483592,0.219440006994034,0.0931936289857922,82
203,128.19469075147,-0.129749752029545,0.121125397125372,0.105087354927137,0.510739758113985,0.539858366218149,-1.4344069029942,-0.224941493767375,0.101857916323217,0.126082659008701,0.270712206447477,0.0914977865061307,110
204,128.183267418154,2.45059478069943,0.160836773646359,0.174285034126059,0.772362639347008,0.56016174828309,-1.30016088402326,0.191425195725378,0.143717027187018,0.130859900043276,0.117106302943842,0.0665771479296876,102
205,129.072102088857,-2.31654019398971,0.208275176246312,0.16167698724507,0.676047754740011,0.76341186092792,-1.24361933305798,-0.921597975782459,0.118161196315923,0.136726292266132,0.254455203374982,0.0971734368036406,82
206,129.837382653651,-0.610136005826241,0.12186628404784,0.135232748145837,0.465542711387002,0.555435728521902,-0.962562504293526,-0.31646461072693,0.144397592330791,0.155883372606912,0.257292776072158,0.0958986669709497,187
207,128.242516758577,1.61755927386217,0.142984469497906,0.166984514616539,0.591332748529993,0.70330394108774,-0.72088849892628,0.322109047576128,0.157145102101846,0.166647001307466,0.148302104247794,0.0984207699060632,75
208,128.709249426879,-2.15497073089444,0.180598379911893,0.1046459374512,0.632586847981997,0.41369091404963,-1.10688912381627,0.143521586874426,0.141602513201494,0.144959481198978,0.158318061361537,0.0893390956027307,95
209,128.153629935796,2.49186924488028,0.168440017435784,0.18847559533742,0.628995852999992,0.66377443410781,-1.37612591608977,0.607869757698336,0.159279108277128,0.148343961690211,0.170590547793989,0.091728442232936,112
210,128.716574823959,-1.09782100880604,0.162585219518945,0.138238352229265,0.517000006451013,0.591407794866546,-1.16775741967375,-0.411363405321436,0.119998443669574,0.112349268275604,0.304372751681729,0.0901373791052354,147
211,129.694154156321,-1.28791256441271,0.209936759544891,0.140859687578169,0.688143496931986,0.50822598648328,-0.436004476666883,0.199950704461891,0.14552031271138,0.125176429048064,0.131739368936011,0.0867999359869277,56
212,129.0673784323,2.22953610589118,0.149534487620377,0.196566398668522,0.670037276727015,0.72018245554028,-1.08773497812098,-0.242211865449027,0.145526098367122,0.15677486960227,0.225854054364544,0.0977316448994516,135
213,127.971259950584,-1.72839825299664,0.123041863211585,0.155838185425241,0.557200971157997,0.57713728238746,-1.30308415912156,0.0241899285216009,0.141013218197699,0.160322884918788,0.196654167925307,0.0951663451492227,118
214,127.720554925853,0.909841994798132,0.139642560781831,0.196278109583459,0.519712154640999,0.686592877392959,-1.37764578985005,-0.446317034578613,0.129773811394635,0.139994707039512,0.281248048094108,0.0961639052494709,83
215,128.074066638456,-1.75460499109964,0.0741255585514507,0.0840432803042087,0.651750368636002,0.44911748431305,-1.37006599091694,-0.523230504419452,0.111652911075802,0.109959315634087,0.329934251984159,0.094344054000611,337
216,128.686969694465,-1.34830861352956,0.175328028365106,0.180794220743733,0.741648864195014,0.751953228021018,-1.67552823742697,0.00213135375916459,0.149253301569535,0.169413260765868,0.216235938486436,0.0855104749820274,150
217,129.211250084392,0.933056217843685,0.136290199904044,0.183888345885929,0.588795146807001,0.707837328492154,-1.49308307721312,0.277933591239696,0.119936634508129,0.131723246784819,0.172245795763093,0.0889059708898544,60
218,127.865310287276,-1.30799164073579,0.111764364626721,0.138081910238419,0.538854119410004,0.570894121502208,-1.31206529231538,-0.440444447738221,0.110482233009644,0.114512944803679,0.315220787066971,0.0733337021017497,112
219,128.837230582366,1.99590386116396,0.141345160095287,0.189836292989693,0.600058412769016,0.61712588956869,-1.47471622890671,0.774250041958091,0.137680064806318,0.117072496198101,0.176498408732331,0.0865446191475372,87
220,129.383177142662,1.32202165374771,0.180254894693202,0.161718982523311,0.657197202442006,0.57485903927581,-1.52056650583247,-0.133981969065054,0.137471827225985,0.136431381625773,0.226021317105822,0.0963121795288541,87
221,129.790908450537,-1.85037899260583,0.154505924671043,0.124548325272431,0.439771541213986,0.55866957811208,-1.00510488491395,-0.613040554295725,0.107857045673405,0.140791205251765,0.323829921286885,0.0987866221830902,104
222,128.201667369364,-1.14241303605819,0.0718910718719583,0.0783066062718876,0.52614057423699,0.536054021815739,-1.65000621775304,-0.579852043289224,0.0835457065095277,0.10260112595823,0.346981421778764,0.0713219634798307,160
223,128.219735045766,-2.38533405126639,0.152710402940024,0.170228535013465,0.516464325670015,0.40696384388437,-0.739427132134176,-0.70032015346703,0.114699924056017,0.132257167554102,0.162765929877178,0.0850481493552671,36
224,128.768324855082,-1.28713260369722,0.162332391414768,0.151607878583455,0.64482731407,0.56524354394818,-1.00787109194924,0.0619973725028493,0.137777666136188,0.14744118462787,0.156567358133248,0.0989740990669434,94
225,128.543069949201,-1.71157132380077,0.155088501076251,0.121110775597548,0.594789302605989,0.54815006508205,-1.16720859869412,-0.433204123844268,0.114875625866508,0.114756668690682,0.307487152114321,0.0776595239292328,205
226,130.283922192752,2.05084244189569,0.171293509858696,0.161605824747096,0.745187034829996,0.68544708140003,-0.286763514867685,0.646029788351398,0.126377976268662,0.168153637506992,0.219703750486927,0.0979366049211742,91
227,130.149339000186,-1.55573046807078,0.136230304789199,0.188006966441177,0.384089262388983,0.77661644217093,-0.25991368030547,-0.500242947710237,0.154721731714774,0.125402021259427,0.299678140755389,0.0768525488486647,79
228,131.145087832365,2.47499635632498,0.143575596436878,0.153651848996526,0.656216211605994,0.52416026147712,-0.857058265313535,0.243178046256628,0.142781262412466,0.155198017544932,0.177133617189148,0.0926315272377531,169
229,131.932592687956,-0.652936157104669,0.242172166920051,0.181010544658702,0.919863184928005,0.710844411020308,-1.5552309313862,-0.423116111232758,0.141514312892914,0.165541091042021,0.293659536382842,0.0921118198276783,83
230,130.446437407877,1.04748827660887,0.196087570251712,0.139892162320031,0.689397764961996,0.609734834481725,0.555595204505146,-0.177533703762918,0.156809018742557,0.17254278265954,0.145763445249453,0.0841813988063086,40
231,132.285491296515,1.52152400708211,0.148950275674595,0.153191798864207,0.570870833716981,0.7374326610663,-1.459663292813,0.328450427470192,0.173862074657317,0.173090548650018,0.204157012573014,0.0961080237999226,134
232,130.198762944587,-1.24519571602673,0.14551695506871,0.163711908303855,0.479176450468998,0.750114666889595,-1.14029944373625,-0.386693704739881,0.106016925541901,0.103347559004428,0.346257640270832,0.0735722856209062,181
233,130.33215990989,0.907706905042574,0.176714286737586,0.111372486011795,0.628434203598005,0.477426953403367,-1.55448205756865,0.0789557026175272,0.131666198202352,0.169733416055797,0.204126190268741,0.0970732115341173,75
234,131.386934773612,1.21452210956781,0.144851352725449,0.166710296437681,0.495475871362004,0.739547377013566,-0.672922173744569,0.161409727937273,0.157290357788196,0.164675540067409,0.129454475301381,0.0832846010580628,94
235,131.41293509684,-0.607885590855048,0.156853279139243,0.151246137025457,0.756885868300998,0.656244499105356,-0.847693306097365,-0.373249401963297,0.155051228942694,0.143221002251885,0.291009587867267,0.0837584732843361,185
236,130.437776321934,1.55749608585831,0.19050303005591,0.186400688323592,0.801933283756995,0.67185740661041,-1.25109039669525,1.06775848891767,0.134795102212538,0.171966800085754,0.135688671683305,0.0984682638653297,69
237,130.819859846101,1.24107531798597,0.114465092970892,0.148325077477606,0.548064649524008,0.60867189567713,-0.954296180825256,0.120985380725393,0.13767479105403,0.108403428133816,0.156097277321655,0.0914835896802817,68
238,132.032452500851,-0.167110992815188,0.247833697487184,0.161286336998304,0.817606988572976,0.622031891770136,-0.50873944909919,0.420342657060407,0.145489898674608,0.149580162131787,0.145564341462444,0.0941527613455817,74
239,130.090375144753,2.69819419998779,0.105939345716832,0.0255128547913075,0.229803120100001,0.18557213395538,-0.622495094072045,-0.965778087382069,0.134920262908796,0.0939768777901767,0.209090174608126,0.0697612077914927,10
240,130.410013209643,0.391066657093214,0.142968634760575,0.123539583841315,0.745075140033009,0.586350028788883,-1.43218084180882,-0.537540350189632,0.174600670274441,0.14100806432997,0.198351888306275,0.0778214694976609,55
241,130.585140149304,0.620635552454263,0.126563600268977,0.157952567517854,0.477872916821013,0.639667661108249,-1.19792281629394,-0.146867126652588,0.078824555358723,0.113717753925193,0.22760272227506,0.0957370674715955,106
242,130.1258241006,0.0793368935982122,0.115445793616823,0.13623983820161,0.416801932000993,0.572670887760678,-1.10091690633582,-0.342277228166068,0.135957911240854,0.136051097052434,0.310107994166783,0.0854915026104021,180
243,131.456181842257,-1.42002898666527,0.0996003812508065,0.091977860715159,0.700432944542996,0.6499473979939,-1.57254351640117,-0.412706342122087,0.127782281584928,0.135934653608454,0.209542562870753,0.0872686050272946,71
244,130.584427924006,-0.948886427699321,0.134692343390296,0.206212682023138,0.640450560152999,0.747537242167714,-1.07583248459724,-0.432485723656023,0.132737997706805,0.133830336134914,0.316087345799827,0.0889986587188931,222
245,131.445987919019,-1.76448090029895,0.146238308653094,0.168107958172887,0.770148223727006,0.79319663362853,-0.803404627078998,-0.24926196174235,0.154424203702618,0.153611522747782,0.128892440804939,0.077936799119025,95
246,131.586011345916,1.44396373473911,0.186762914639102,0.189815457149154,0.72709821818799,0.69270074468448,-1.75637648809233,0.0699060742761095,0.163639709981216,0.143607335316882,0.284764681920423,0.0930080400024633,107
247,130.481645151189,2.14046020280947,0.223235184573714,0.22829699970882,0.708750138231011,0.81104976763871,-1.13810305483857,1.03077751319424,0.151274244859837,0.166034173389071,0.156793102104914,0.0970801184958978,73
248,130.330654022909,1.8884856433303,0.140431800222142,0.142538890381716,0.658253994882017,0.5216210789869,-1.02777253164783,0.170499352226187,0.145361096526873,0.142524764414846,0.14546024372298,0.0925891313454248,134
249,130.581873751816,1.58221876408694,0.150212471675112,0.149244465807864,0.634119790737998,0.52065757949753,-1.05659978157033,-0.0667882146048938,0.118791180766216,0.125124709231134,0.19086384875176,0.0741203985600914,82
250,131.111061655664,2.61429128911757,0.1658250906933,0.11450818694829,0.575369155290019,0.37924783477219,-1.26153481281496,0.168262612024425,0.162451722765865,0.14156119996528,0.195641503140809,0.0778927726947519,83
251,132.120711929862,2.05348002001497,0.146033931950296,0.174896246007116,0.582078969179975,0.74306587471079,-1.37474934012875,0.620965291790097,0.173779280450813,0.17318363659498,0.159580914128599,0.0859411353678418,102
252,130.102088883537,-1.0998479497524,0.0639560141586999,0.192513044929977,0.365751375668992,0.699078031595609,-0.853699783848392,-0.504561727451859,0.114950225930626,0.116766565850911,0.292726006361797,0.0895837658965181,191
253,130.797192129994,2.26789109505315,0.176502124439611,0.19310963353687,0.849775767519986,0.83187274783113,-1.91391225777843,0.0601893474830077,0.153823509734806,0.168174526195021,0.295642918321593,0.0989292987451097,128
254,131.203462910937,2.48073292594519,0.220610696842551,0.17092311155245,0.648190122482021,0.52983769074316,-0.988966317180042,-0.407036614564526,0.160220681979957,0.150573945556712,0.19356891310919,0.0793001516543742,62
255,130.060156132058,-0.166061398086929,0.0375915766313372,0.0415182438428435,0.3965099479,0.748775991860905,-1.43663041571559,1.12299070148411,0.092577752448893,0.0951386622840705,0.174639323546284,0.0723042994553186,449
256,130.545190898272,0.567966355308653,0.124790694144301,0.137665238494214,0.489754463178997,0.662958500313294,-1.10684718686145,0.253350029816586,0.137428044762304,0.0910048714247269,0.259957983531166,0.0798589340117788,75
257,130.160363469611,0.257825902881261,0.119125974904916,0.144680159443985,0.492882611799018,0.589495031580607,-1.34164916419172,-0.131168923801245,0.123253160722115,0.140284298493417,0.286562272371297,0.0905836627383619,98
258,130.9834208219,1.40083979079246,0.137720239906759,0.160225207317195,0.554722635158015,0.556953561181,-0.590511395689105,-0.163468103029711,0.124349087739509,0.131671318876085,0.157639835097475,0.0926660953157299,82
259,133.898005946469,-1.66928655453812,0.14282835581431,0.134865174867094,0.799181382287998,0.72941367772408,-0.996952042533003,-0.500456123960517,0.136826544384434,0.161725399210798,0.374065258020288,0.0956863338152204,137
260,133.717509191379,-2.64137895704031,0.108974257202641,0.057382385804965,0.777115696924994,0.44430297936996,-0.974551455254912,-1.51960835960669,0.106896042926443,0.146155943067061,0.644438670405123,0.0507918345517932,60
261,136.616057653184,-1.88108829760438,0.195905877467529,0.165746457850657,0.856396714277992,0.59799445334677,-0.674746009052724,-0.0116599916511214,0.148966286994196,0.115134797988706,0.174128457218698,0.0921306115914325,72
262,135.329501786824,-1.66365540507409,0.139520420385024,0.265648229033266,0.653794293324978,0.78335276572653,-1.18958803880796,-0.513727093406996,0.124509532585174,0.16230459485605,0.206272726571093,0.0838661255209455,40
263,135.271518723576,-1.4487623245067,0.143980454280579,0.139052186963244,0.609177409436001,0.67257791811239,-0.0842223195330706,-0.768654124183894,0.142780145594088,0.155724490485094,0.341527550675076,0.07954864451751,122
264,135.964924601403,2.09033034640955,0.2291170943171,0.193527026558923,0.802169285239984,0.68812954289771,0.660700219349865,-0.1670177482468,0.134452310398301,0.11828118399805,0.236078464947643,0.0970990005228464,96
265,136.216881071893,-2.44923266374169,0.144264748500797,0.26091647402083,0.707778168595979,0.81487835835752,-0.20709710144707,-1.04676031015357,0.107699554402241,0.104869159878386,0.39453047345377,0.0565630137257986,244
266,136.753484015074,2.0228823222186,0.202370554952322,0.138651300763602,0.863101532643014,0.59582544872705,0.871195962589338,-0.608476764703044,0.153021472426035,0.16997017753,0.23225855352224,0.0967166354418909,52
267,135.626252407805,-2.14971784452928,0.191857610800189,0.159448124136313,0.658639917317998,0.70439432961747,-0.144627684933108,-0.811959859792767,0.130302686466436,0.127321921167433,0.340204599257341,0.0842657611558372,133
268,135.71975411218,-0.667999273494383,0.141164064437129,0.158460975959335,0.584987421135992,0.643763874655345,-1.03431464215243,-0.169705787563465,0.159767009816532,0.131253266357601,0.200695381066869,0.0996853651945177,67
269,135.148207423819,-1.78289725703641,0.123804925686181,0.160865604217511,0.649911964844989,0.71352420757608,-0.271148516626495,-0.624486042059614,0.16954576672632,0.174694588331326,0.354054286143108,0.0902319316621695,173
270,136.356043350594,2.34786631502616,0.108985125441209,0.121681437351304,0.618737242135012,0.64858682822337,-0.547989350884528,0.223079944043959,0.110861392305768,0.117599712296362,0.162441656186444,0.0735185189963558,152
