"clusterN","medianL","medianB","madL","madB","regDL","regDB","medianPmRa","medianPmDec","madPmRa","madPmDec","medianPlx","madPlx","nObj"
13,120.721352192948,-1.03201927641305,0.139579294316866,0.158598731251573,0.851476311485001,0.82965555965699,-2.43141574332584,-0.765215238279047,0.140633019639125,0.164683268442632,0.303875781213119,0.098279662547438,263
14,122.105158928597,-2.04120252370106,0.141828995848262,0.167430277431916,0.655570854095998,0.74215768185279,-1.6780024936414,-0.953651468519996,0.142716654988911,0.171473904032252,0.24440421139122,0.125029286362624,154
15,121.543893380836,-1.91573284492401,0.134485042588851,0.163862474124725,0.481349217433987,0.79454196853582,-1.8636146894522,-0.116862887781433,0.166398681226802,0.170257157635275,0.180061484178227,0.104816604904698,139
16,121.489319729369,-0.429357118408808,0.140511997830096,0.219367148522618,0.640683063137999,0.638092591149607,-2.04522097993499,-0.231987959861186,0.131990986368212,0.155647332064627,0.194170869660916,0.0990530384097579,122
17,120.688753272433,-1.34595368009381,0.187128382858713,0.191190549686648,0.675486363541992,0.68086848771086,-1.39233372835157,-1.24099129209714,0.126325352282075,0.0838351092017624,0.297598273296697,0.09416155665825,66
18,120.515018946642,0.210647330018714,0.178069176072475,0.196193315988002,0.792007722192992,0.683309251608679,-1.52308270289209,0.435920403997276,0.150072091428441,0.174202627148377,0.274222000772731,0.118397956443187,72
19,121.07396376134,1.57231323200611,0.152878434291701,0.218398633089534,0.858544988058,0.9194788023887,-2.3521930578592,-0.38801578037451,0.160343090084503,0.167799745227343,0.289155840706498,0.127530595694195,191
20,120.563956365307,0.368241365918949,0.162434654772023,0.128258106419346,0.693049502701996,0.595914203918034,-1.94448036511444,-0.602607380790734,0.150821189876175,0.167756147429301,0.216483023137096,0.102136991511254,126
21,121.516566595772,-1.74324994221636,0.16958080680418,0.136037020404071,1.530293193262,1.59147779979405,0.331310139387191,-3.27547636080141,0.143842977980371,0.150619886945174,0.776290622986473,0.0536301188936113,186
22,120.884391900202,0.497353861766932,0.138310948696169,0.126039054423652,0.614246703993999,0.719861325606798,-2.65502635077804,-0.970023736503948,0.165166551867069,0.161586221014699,0.266830358572583,0.0970532723546281,103
23,121.943890367113,0.0412243125845004,0.163351459625631,0.136999440593297,0.771409130229998,0.588506802722247,-1.49038860658585,-0.558841314112035,0.170693660044953,0.154839664462378,0.241036076181984,0.126533692901856,86
24,121.502859464139,0.899206135686056,0.164263467250447,0.173223357600999,0.719815787976003,0.777188148190754,-2.98577096095285,-0.505781295533342,0.174592742159719,0.124706493648497,0.373759523412618,0.0983243724410702,121
25,120.896541924915,-2.15913446986224,0.162582243343251,0.233913036088346,0.646372899843996,0.87971595036571,-0.660239601357132,-0.70349842422389,0.16230394046393,0.168710291289198,0.306174126369128,0.125083267511384,138
26,120.217419359834,-2.27906873176473,0.12646355978278,0.149895815626431,0.506884962032998,0.7090228539578,-0.961967958239516,-0.462531677312216,0.0901147046567962,0.0963005901312936,0.630892892468931,0.0520925361653101,88
27,120.576582226264,0.54432980674483,0.125617406769586,0.134043153359872,0.669011416204,0.507077330001255,-2.14636635122917,-0.0292969799628026,0.107410581339838,0.127741236800666,0.180140148034948,0.0839592617548388,66
28,120.934823702202,-1.68538433203515,0.148225138860435,0.222596500717116,0.628962654733002,0.69165551256394,-3.21194998922303,-0.916571666802703,0.159358850373642,0.148968946674745,0.336813067639344,0.106906134436313,138
29,121.232400962111,0.971500113958507,0.228652650419824,0.234933939778147,0.843262491794007,0.884444370597231,-2.46656177946393,0.389616662149573,0.159694725946883,0.146202487701974,0.209726755781951,0.10373695561045,53
30,122.030738974128,1.75120559829245,0.220262861432364,0.208470278092296,0.826203873644999,0.71927610789079,-1.23306717764132,-0.585539028615498,0.162020240497635,0.14071599973342,0.0984501882503701,0.095542732516552,44
31,120.870935730405,1.0138799408622,0.179548493587942,0.216914856507968,0.770223583139995,0.741281089345185,-1.86600447753224,-0.902528456504076,0.139725121109061,0.145941507305883,0.149749569175586,0.0842746157123913,67
32,121.373832282761,-2.3123494557889,0.177944865389466,0.179178891593798,0.846414830572002,0.81845680782105,-1.07839060187617,0.10216414946872,0.173106707966163,0.166009139975607,0.152270725277295,0.130376056234897,106
33,120.576788315863,-0.0604886192578269,0.137638507923436,0.145688479088413,0.507745188423002,0.509741951355705,-1.94700428633376,-0.494842836686393,0.149189055854347,0.126918642874942,0.177752803053928,0.0751959187204661,120
34,120.883679969829,0.595082449946321,0.104018563076318,0.142763084129596,0.608103908483997,0.699924540212312,-2.78744540820176,-0.446051817836674,0.144039123185929,0.0965207539823977,0.280421096785162,0.0694903315010684,203
35,121.733055912728,-1.5476983228874,0.197427685989088,0.273776082874932,0.854625647875991,0.80996119744509,-0.877886862249955,-0.307685182229706,0.164901974270652,0.154193502415073,0.184962612910696,0.14334942615076,150
36,121.236471886489,0.316247584413024,0.168298588949673,0.188315817856406,0.742939603072998,0.810285754826974,-2.95392032337176,-0.733715026173391,0.138204362986739,0.143497621503385,0.35698338255664,0.0822066034997334,184
37,122.205509962071,-1.46619820207983,0.190150293813544,0.229906685287956,0.709730774950003,0.7851199671697,-1.9726125939922,-1.09068462287396,0.141470164249138,0.149822333163941,0.331299075337609,0.135484102000979,121
38,121.090329152531,-0.391152686812935,0.217495678214854,0.163424777034937,0.790108458483004,0.660521808361735,-2.9523602935523,-0.705541072637799,0.170524956183067,0.1513660957814,0.390129154113793,0.128207456996021,134
39,120.587013961268,0.0793547274380676,0.15394129514179,0.25231170661829,0.693566053829997,0.710856364503714,-0.974651873213224,-0.37364099187856,0.125614887429604,0.167076723474882,0.154840078147986,0.123671704047484,62
40,120.184909039909,0.767084085307991,0.149525184659699,0.189908780727994,0.492714511929009,0.760867308697573,-1.51313635684278,-0.428272915612684,0.155964268117576,0.167864968048545,0.279687502993636,0.136857376867143,142
41,120.143081289324,0.917813883117045,0.105573997562637,0.168973249270022,0.578223826451989,0.666711871054345,-2.66860254544569,-0.843241599040514,0.15081857038329,0.115768218656873,0.300527321834953,0.139885566533605,111
42,122.001183782343,-0.295377041427697,0.131743696749746,0.152279018098204,0.820980969579011,0.650845447369558,-1.32330897682204,-0.340516970089216,0.161781179861452,0.158208568657251,0.15057834910237,0.0999697022098162,99
43,121.974550874703,-0.228151690977302,0.172668671091032,0.152356579935942,0.747968491597007,0.85769397144264,-2.12783618246253,0.0668795385831023,0.152659339831598,0.148871396928826,0.220732445446354,0.120093921008983,91
44,121.701503028269,1.98162041891151,0.183262861786899,0.236637254557426,0.749028193987996,0.9721427083182,-1.60253327669167,0.187122006211407,0.143036988699966,0.159627740977187,0.151952923767358,0.122223396753284,178
45,120.206509453617,1.26336098535096,0.119309258226082,0.109241335340394,0.647615440170995,1.56674283496708,2.22548809199546,-0.610752430672252,0.132760891595917,0.143757562862983,0.645619062708743,0.0695697763125149,326
46,122.410827840967,1.33907815639801,0.0834867089175566,0.201560441148605,0.310488562669008,0.902696348129093,-2.23907117360873,-0.586111752080925,0.170182020420583,0.165995422891694,0.201112549100277,0.0928192600125939,103
47,122.027507610846,1.36241747431761,0.158311486527784,0.1361231512935,0.986991919193002,0.78015556561316,-2.986994782573,-0.504191576892746,0.161327870214071,0.125214177893915,0.319219407082351,0.0809594305825851,314
48,122.329608848386,2.51058385467178,0.17543235272611,0.162879430735029,0.524292793452005,0.549818196862,-1.79104343805694,-0.269726471502527,0.162040678950543,0.162123957634712,0.204546461308138,0.0971590873537497,130
49,121.156075912861,0.44508822659962,0.184335371372588,0.205781815910617,0.657166504835999,0.864506221291112,-1.42417396960903,0.205898236585726,0.168241832677928,0.157204554025085,0.231029203178964,0.120255958496692,118
50,120.944949553955,-1.69421953222583,0.171233342591131,0.152353145730184,0.654005616489997,0.74657799293306,-2.06765410966848,0.0270095868181673,0.159434479063313,0.13454954756202,0.241730054178152,0.115057242889616,87
51,120.091090781044,0.755942533491544,0.095351464279373,0.249215816667112,0.32439542944401,0.768306740738847,-3.18783799696734,-1.10585940564548,0.174617400424456,0.151798611825093,0.30575681968347,0.0918475182218314,52
52,120.146458813102,0.256844932031984,0.0707845312907584,0.243964326422609,0.317825530258006,0.713925415015357,-1.43358797521149,0.157561616206762,0.166485557115711,0.126449664880662,0.222557005131627,0.133181012643469,52
53,122.305228310582,-2.20511811433439,0.164805930664278,0.243177874196105,0.572507366422002,0.85343590329723,-1.6722588604789,-0.358434759982591,0.146284482596701,0.168005818647915,0.15940574005269,0.099831928654758,166
54,121.80441141758,0.866827563990417,0.202165302877997,0.163208954130463,0.83980461889,0.806475504968941,-1.48488069340658,0.208497407042223,0.161452341148387,0.143145052965068,0.289089485584901,0.141999936878574,87
55,120.959772619177,-1.55376777453095,0.162448722657103,0.171630027936813,0.691746194979999,0.64163453663283,-2.04607200747705,-0.405057041573858,0.166679746152298,0.151049861338307,0.226173413153154,0.115354186961265,135
56,121.577012845741,-0.848086299139961,0.0800083985055378,0.0880966400664455,0.697825069002008,0.821089194548399,-1.41062400044864,0.0562549077661523,0.121140547023625,0.13157572466786,0.254021975703349,0.121912637518963,250
57,120.464882502258,-2.11274865220823,0.181372702364286,0.18725449252118,0.803426867639999,0.75698707925112,-3.22237906062813,-0.947685075884252,0.159428173980212,0.174890131911576,0.385313100070736,0.1378419252753,90
58,122.162407783083,2.27473911712304,0.183864382182529,0.200534321016993,0.719128347227013,0.76326110576188,-1.31134139138582,-0.265624559168894,0.163315770406796,0.164943632944626,0.212070959340845,0.126125652855924,204
59,120.857229511521,-0.445973592867954,0.191054811292743,0.209224076955134,0.697190343546993,0.757101603579689,-1.63531212467831,-0.485199837618865,0.130411301819877,0.147832976930785,0.292196964139574,0.115510584769191,118
60,120.343056128182,0.0868911900377639,0.183931677836888,0.140070032094399,0.667225938640996,0.535363408404392,-1.23710122051502,-0.199267747511872,0.116689702232283,0.147116765104908,0.224722614331957,0.145900034740639,55
61,121.621054488301,-1.99176225107011,0.178145727444411,0.21246591404786,0.637895145846997,0.83052357704262,-1.00973780242028,-0.939444203402459,0.153696189598479,0.13314274243655,0.336677463301693,0.13144816728357,96
62,120.929879855716,-0.309454709685357,0.158453326383511,0.150670740028449,0.682929057368,0.68009559695926,-2.05031975657752,-0.371551567658572,0.162054515378165,0.132711007628589,0.343796837355657,0.10262468955265,107
63,121.796032916671,0.983075867288351,0.0277541513044962,0.140758740916908,0.761210854710995,0.331571734438877,-0.988019115192716,-0.612821491537858,0.147295056841512,0.1072091554885,-0.211223475612108,0.130955503924418,6
64,122.200218708958,-2.14064001991316,0.17680163917817,0.157843416493972,0.70643998723601,0.72302244960484,-1.2466255555979,-0.248947401147092,0.168035511785863,0.15443955553641,0.18662320948424,0.124175349279791,246
65,120.756677902096,-0.283972002444264,0.182337083629486,0.111262231926841,0.828765968670993,0.674755428481919,-1.94154102136571,-0.833040344650942,0.174854380099069,0.121125193239294,0.299535541445387,0.0779428867102808,128
66,120.154824164363,-0.433608770256128,0.16464566813145,0.189380724733555,0.384373950174989,0.696690667540164,-1.17408088467639,-0.112660638011612,0.137236076941877,0.0996288412890585,0.230368397051996,0.128697617776099,48
67,122.234998511088,0.866074187635947,0.192606074520301,0.151871068972073,0.702053965368989,0.81886274588515,-1.39456904459738,-0.145384971394832,0.148624458624223,0.163764381616472,0.157222418555642,0.116260372372473,202
68,122.155567145966,0.481606264979352,0.189315528493058,0.155407630759351,0.706148908705998,0.773152301653915,-0.833883415435931,-0.166280352518614,0.161614104558105,0.174424237075831,0.11410550123729,0.0941094439517768,95
69,120.21965195025,0.857360448082606,0.17000170967202,0.211780421761939,0.514328099455,0.815970240367301,-1.38900280338685,-0.913443125226951,0.13602103053224,0.164204874238699,0.27245428907188,0.126581342257014,93
70,122.250721895316,1.53471902408446,0.122260887673977,0.115568294017755,0.724768662057997,0.67135276705364,-2.45968907666944,-0.199054984317102,0.122039560196334,0.131860832344643,0.282695947416924,0.0810761368769546,370
71,120.32475379896,0.681749680481545,0.168088080185093,0.128892910756661,0.619542030098998,0.602252991610666,-1.94578554817908,-0.372028986421288,0.144141829433015,0.160407678692251,0.267917550976526,0.103527223418664,153
72,120.571639723215,-0.303351292426294,0.142593412568972,0.180494591032025,0.672131902879997,0.656094721693024,-1.84061844853675,-0.129155329904101,0.17327783715828,0.122741559389178,0.15590803419015,0.0993294174733921,93
73,120.688779831172,0.518210281007413,0.129579004085712,0.141736583073217,0.678552986330004,0.619967814468308,-1.65888245501625,-0.276025204577582,0.125794687513082,0.122223123075034,0.293543063356043,0.0850157653662145,81
74,121.311219202001,-1.77857810099907,0.172579468123223,0.171149956204041,0.636096495559002,0.68607506322699,-1.56673143564062,-0.345911659831924,0.101464664746641,0.157372940791174,0.200353164887712,0.0831650830265732,126
75,121.135376527031,-2.33186358381567,0.233194702277404,0.237111384624995,1.06058901582,0.81330976035228,-2.54541114496427,0.679100211068057,0.164933263857768,0.170585637509279,0.342245592861731,0.129731716377211,72
76,120.268133342962,-2.53616478957368,0.111414624423936,0.108865540212287,0.498103513912,0.55967563607854,-2.42272113374996,-1.13852762068058,0.125728454537067,0.121436139503468,0.470031557655102,0.0768060642160712,106
77,121.989566096211,-2.64573261874265,0.107500849193651,0.0684752707848438,1.005025088588,0.59084412683382,-4.13092264025425,-0.863877854367313,0.130054628825592,0.133095452252447,0.495664472291597,0.0829283531384998,156
78,120.357363114375,-2.55157379062376,0.108250011670525,0.0891676104975562,0.598042062019999,0.58617022397109,-2.63918613709084,-1.09662752063231,0.11610361356317,0.114374245347147,0.507163554467717,0.0580319533531003,343
79,120.792959796034,0.732270715794184,0.171115317884512,0.173215047477753,0.766154753723001,0.646111113527,-2.99483968821856,-0.621584143861736,0.110033126720256,0.122341051610398,0.305053256605446,0.0786095417574566,111
80,121.028274231132,-0.135305704621913,0.114776953402699,0.192887430107955,0.746508471801008,0.74142786555985,-3.33011995169583,0.134989852777567,0.166373235176373,0.152575508341861,0.344389906995946,0.113685938180543,53
81,121.217470300025,0.172454724510706,0.278856372603913,0.16967294691932,0.803549273792996,0.760412068583032,-1.04761022699189,1.15190554172774,0.173386193100992,0.174244419189324,0.264555815543515,0.13268499229218,44
82,121.507336742083,-1.78851924117711,0.166182090687911,0.183564292628788,0.766306600218996,0.74466002232342,-2.43330451041404,-1.11632569622818,0.130963570724218,0.157958288518031,0.20308353468136,0.130932095783298,90
83,120.561178436346,-1.26830487404251,0.102223045366869,0.104971221072988,0.703656658642998,0.630616910224223,-1.61262874640015,-0.50159751470181,0.140090971556162,0.143917084732947,0.185937786133894,0.0834408241702679,270
84,123.804639528908,0.985097268742406,0.139643241122516,0.166475488804604,0.816740404696006,0.733456298648517,-2.20871021767167,-0.433234866685788,0.119437302536878,0.127363961170256,0.344101211946245,0.0823370073769151,138
85,123.427243950441,1.15964057438182,0.147513457289181,0.153943402212796,0.616526096333999,0.600903719263315,-1.38200146685492,0.00777561520153111,0.126449413215007,0.138827052709604,0.150601528903455,0.103866310630116,133
86,123.119762819014,0.673593608119248,0.191937227212661,0.221070731498769,0.817935182366,0.856737535283384,-1.72016148187142,0.465561630759866,0.162340563954894,0.154967461756336,0.14486082282884,0.0965357951347881,134
87,123.509799470159,1.28186456861343,0.166791354234864,0.159928679118388,0.737042219615006,0.670364614339299,-2.48564869791951,-0.346003444545709,0.156524744736868,0.160310409148112,0.345093773791234,0.105436599489728,151
88,124.41860118864,0.168516012513361,0.148556459604811,0.205212957934985,0.689172288297002,0.810243163229999,-1.32213861091872,0.0486823860256122,0.171107981130414,0.165288985686111,0.187733665392826,0.138415402963073,149
89,123.742029320215,-0.118920824846988,0.134523766410697,0.197402965649561,0.673640795065992,1.02222148796635,-1.74931230178588,1.2121815033456,0.152472145224057,0.147892672281883,0.384835237053867,0.126483148899819,33
90,124.661291839395,-0.946904395261116,0.198308606135399,0.227647286216146,0.656006155696005,0.900064767952477,-1.0741423541095,0.490873402129853,0.173235899649701,0.166884334754277,0.246395834165839,0.107242003509935,89
91,124.635332826789,-2.28565745275418,0.192637032393634,0.135215191842231,0.712023863021997,0.63473861090131,-1.5157047891255,-0.139607129792333,0.163390582380616,0.174739355233475,0.180456237172284,0.112871029706035,170
92,122.777088602703,-2.60142318505494,0.175331541599281,0.0952092916579584,0.693665415501997,0.49695584527954,-1.89065796510877,-0.0360324553494437,0.172549359485812,0.172359173572384,0.132489040706133,0.117158252076877,106
93,123.351158457459,0.554838957871925,0.167538437855971,0.228227807830516,0.608734472311994,0.804956266089409,-2.18041238342966,0.0152047696607049,0.149548410202172,0.140063372986743,0.256273950202784,0.0894811660814699,113
94,123.070987930978,0.534507689125064,0.152263298104609,0.151835725645544,0.570484069103998,0.68036047744511,-1.30306058403534,-0.356773423374965,0.136390810944538,0.116561752495167,0.197433463345752,0.128352160754268,123
95,124.337151626292,-0.407793355306195,0.153966778067632,0.201316887711085,0.722673748828001,0.82396687174927,-1.35969211164313,-0.673897217690935,0.134140283582535,0.124451560741367,0.0880443071039992,0.130966133627103,63
96,123.743832074572,-2.57499656622129,0.176244964368002,0.149815910777316,0.746195805152013,0.51403984496627,-0.597664670581538,-0.00147851653761435,0.15673440996958,0.169365364444329,0.161489904303984,0.112306965688571,102
97,124.833770019734,1.83556670192842,0.135233246653802,0.17156376017333,0.474799078849998,0.76878196842336,-1.41365877864849,0.196158978728652,0.107834380114979,0.160795316567428,0.142869939989768,0.0938213406451847,55
98,124.142379067049,-2.05306272989395,0.154315593812977,0.152520109963218,0.755983885380004,0.65106690756295,-1.131804770504,-0.246341843274006,0.148642104209545,0.171618333942708,0.225291959170233,0.125006522462013,186
99,122.730503408325,-2.53695109709429,0.205260058147308,0.137709073160005,0.533770434095004,0.54858984336578,-1.48418174510735,-0.868871107064073,0.144567851967931,0.121135504416212,0.249754507401337,0.117733360189565,127
100,123.011311272484,-2.07105934007153,0.11390871641831,0.172170648027195,0.629202918763994,0.71004347625894,-1.53964144181377,-0.862921501276418,0.100021903809597,0.174034619002764,0.323709852426469,0.14167116282885,74
101,123.208301280698,-1.4506724379792,0.257021621066437,0.18307874412917,0.796804139695993,0.73298866701098,-2.57162379374074,-0.243169794379937,0.142054263628796,0.151449276370063,0.251420678970395,0.111020459517599,98
102,123.338784229595,0.432038855606922,0.154062850363789,0.223424739981208,0.680918288435009,0.843463610803969,-2.80983166279554,-0.427409462249945,0.114486008178144,0.159875654171745,0.297004457705456,0.0818622512009669,129
103,124.796222396044,-2.47307066655668,0.156502389739048,0.158796020061749,0.530270093652007,0.6539508218928,-1.59083457067146,-0.551768112773933,0.152625199953436,0.0992620352423927,0.242692132571151,0.107011553630409,87
104,123.253414992082,0.239540800171968,0.189453895416842,0.186479524322646,0.742548013534005,0.737061509934435,-2.39723266334464,-0.601069924535882,0.158338540514299,0.129013028386488,0.318884460204496,0.0969965398065371,204
105,123.118333507216,2.27981023182771,0.177261244008406,0.184992870052973,0.667805144355995,0.82784785477086,-1.40475292944499,-0.22599475910139,0.170722198711746,0.172557063022939,0.216217664292145,0.121087382982137,172
106,124.313157029623,-1.58257788751023,0.201773711442105,0.160939071318451,0.811372798971007,0.70363421686094,-2.43155852799573,-0.65121461361804,0.146478573626298,0.153768970335023,0.325750389750186,0.103811733959286,153
107,124.845488939954,-1.55913393208008,0.132023215931245,0.197166720041462,0.466659772200998,0.81406798188747,-1.70026167476391,-0.419443146682515,0.16022779960262,0.152929395073446,0.209679554358192,0.0978457346251199,128
108,124.132049685656,-2.33748305694176,0.207903299563843,0.158085720203302,0.765113105042005,0.68429777487515,-2.06861250370511,-0.150362649209882,0.135949337028645,0.144704722793198,0.24575303166813,0.0953320146289613,144
109,122.975356279331,-1.99809469867968,0.263156116313194,0.134320010258145,0.837356123205993,0.58613343533193,-1.67860925924092,0.470840453743964,0.173083590544699,0.158455661805287,0.144926392662665,0.110907662120366,124
110,123.460352683739,0.141166230754695,0.187870382823092,0.130748427166892,0.715890710325993,0.654803428469621,-1.97488484081551,-0.321714493274623,0.156060793646792,0.164233663035309,0.234926250891123,0.0935938263200151,190
111,123.589930380806,0.4432230020673,0.12402412999832,0.127962863120229,0.661290714046999,0.785500317139405,-2.13154315327286,-0.639362826420224,0.134654338763023,0.136688524259525,0.160081509941243,0.131489911388867,45
112,124.128484198982,-0.911317215640236,0.221780684078733,0.189031572403004,0.691254687730009,0.671140965823814,-1.23563665254407,-0.306743022814774,0.0974096047640219,0.127657937137606,0.228830823653989,0.128984469255199,76
113,124.291212141495,-2.03941241191699,0.181280123756432,0.133729417050368,0.748884329540999,0.61741381260186,-0.735508716107408,-0.145993103750199,0.151251461102824,0.158218490892707,0.211897975190446,0.117020989479811,170
114,123.878579793471,0.93082849286343,0.238302534345643,0.177673511349382,0.912248891144998,0.693993579698701,-2.78128487569245,-0.294156713215853,0.13067923386326,0.133223944132013,0.28729270187554,0.0843901532077862,187
115,123.383860600167,-0.475016527279487,0.198221149983946,0.14212110954479,0.733302477374991,0.627762874384684,-0.895229021084297,0.340951953264529,0.166915694729251,0.159861130817458,0.180841491373039,0.11825764949167,44
116,124.133653024032,-0.634024978980297,0.13831893964773,0.16674819290543,0.721973462969004,0.859788922349081,-1.5116933471301,0.587882107042206,0.150562795856077,0.136725859509603,0.199508059193183,0.147904243264979,50
117,124.436869211603,0.460482858809764,0.149188215062541,0.205197711497955,0.567034607198011,0.834961209846955,-2.36528957646168,-0.801508599220873,0.149097786674978,0.174950575840324,0.279645035182732,0.0918062222436084,72
118,123.265766356269,-1.31293688920627,0.154472991514157,0.208154442304975,0.698583051233001,0.704584499823931,-1.21366579720318,0.138570051367511,0.147699958119896,0.153958843130432,0.0919772084029368,0.126987239004003,62
119,124.017774992458,1.07698482423513,0.0624559263149617,0.0634084613184744,0.489303368655001,0.621917655002076,-2.1335535786719,-0.305054948063814,0.107227593804092,0.0953924609813793,0.356093102140783,0.0605485214020403,167
120,123.665906039572,-2.07545472250916,0.116311408384413,0.201902340692875,0.458613829854997,0.77788987413042,-1.198126139637,-0.766464946153713,0.136235952308726,0.174181029402438,0.318630419512528,0.109197396682745,92
121,123.20606356288,0.992429112320649,0.113249209561119,0.17401307523519,0.608693858047005,0.637870980788809,-1.36082045352837,-0.245079824187895,0.167748764587495,0.174532960197627,0.118487636354516,0.0976781886771011,95
122,122.705885837828,1.34994515119398,0.133328739226593,0.133325968207531,0.511159585249999,0.54326934430145,-1.39177243952849,-0.0732331926735023,0.156721095844454,0.141670302512312,0.159564471693658,0.124370490211808,109
123,123.345131955695,0.849802220177503,0.124682761527008,0.170481352162765,0.593959125973996,0.610278479478663,-1.35009982166969,-0.359622461372066,0.153150087424147,0.163154171767245,0.280002761434231,0.0775030068059813,79
124,123.390906850773,1.68762869256267,0.204103882812762,0.208120919128361,0.668091678707,0.79760710699756,-2.10832297571122,0.23655387083212,0.160909082320313,0.131812250490438,0.109299515454705,0.111382332838055,78
125,123.361796061461,-2.23723925794291,0.130994385655572,0.150835584396335,0.499066146358004,0.53643795729632,-1.30586862294348,-0.708405205659541,0.146011336429232,0.0956384096431219,0.197454178240101,0.114172124970104,100
126,124.344481898465,1.96906658341619,0.204556414937509,0.227588447358391,0.775511500644001,0.73600848039132,-2.34478257569604,-0.501459887077084,0.155477455064718,0.171203200425476,0.196123110249646,0.11235706482728,49
127,123.829279463617,1.01821543393392,0.17592178844315,0.153189997348021,0.672827332040995,0.764781253317475,-1.81906162169941,-0.508241555022813,0.14595830742863,0.154991876103242,0.361998614386,0.140852557544773,80
128,124.873995429021,0.404821574520134,0.106265899960012,0.189259734355981,0.337504079365999,0.680299263575839,-1.88718571587206,-0.501361659646666,0.15764928411524,0.101145676017185,0.20073628159579,0.128107275810118,48
129,123.912352152124,-0.262497444995793,0.19243565771861,0.174348847718092,0.721635279485,0.802416974698557,-1.16539460300011,0.163942472783866,0.135615012593451,0.156032590569599,0.202961886242609,0.146036456961353,108
130,122.880620058368,0.318762430266648,0.20575476438207,0.272193746047368,0.755946226098004,0.980965160253161,-2.47405600237904,0.893419074447908,0.165880344339117,0.118045594586121,0.201441847363865,0.127995035525978,51
131,123.103213075502,0.39081003721358,0.125718610404388,0.242000056568882,0.577906417402005,0.77018197213042,-1.74431100995928,0.775467612349021,0.159690406396098,0.150073120350565,0.373648168574706,0.137470512144387,43
132,123.242668825018,-2.35916951856103,0.182402084216053,0.131952471395686,0.745398675234995,0.78904056284955,-1.19232760141367,-0.352562862339952,0.133331755612258,0.108883213989575,0.0748205425668395,0.094559402374761,93
133,123.88993795382,1.56979310855482,0.144125874447035,0.112030155383088,0.822629226819998,0.59086952318221,-1.57829759783353,-0.0508596416465745,0.148676778227515,0.151991369578244,0.121017294353653,0.109192678883809,112
134,124.022693134951,-2.2132873018564,0.181730299235118,0.189271702327873,0.597392164930994,0.72955896313539,-1.93774023436583,-0.518038170463011,0.159259969185675,0.102561584797974,0.232474227521762,0.102232777890944,82
135,123.918497683973,1.04065160003072,0.287372724163656,0.165201687766556,0.79040371982201,0.750889466463765,-0.224083545246692,-0.141893593047206,0.171569507190373,0.12186023810028,0.186445664601243,0.108884982419291,111
136,123.745062037657,-1.61555145893868,0.147994014688153,0.168666753558434,0.629507927237,0.71697431987488,-2.52259208431876,-0.444246819942046,0.17013047678454,0.124191793428375,0.23730263704202,0.102610966171956,84
