,clusterN,l,b,par,pmra,pmdec,l_std,b_std,par_std,pmra_std,pmdec_std,Nfound
179,179,177.6418236290614,3.0861922159307187,0.6685138619856822,1.9310276896163652,-5.62775750966658,0.09601704351470836,0.09565448615692264,0.04386469315864698,0.15926890522906395,0.14971270449927274,28
181,181,173.74695284779668,-5.864927893156878,0.17097045468793853,0.7798329047426814,-0.6990520362593297,0.08431408592592922,0.06366118198410264,0.0290955361287276,0.1391321231380429,0.0904189521638701,28
182,182,125.81975023725731,-2.225453781589464,0.7785563179325443,-2.4504993317506325,-1.7657633250471292,0.052387999369199925,0.041822952958197566,0.015296055661064737,0.07471814338886415,0.07229649573676951,28
183,183,126.30942052879736,-2.3295268324184417,0.26554174627640503,-1.0415609372876191,-0.8043921692520442,0.04177568537667328,0.027885760370003652,0.0262438620157431,0.07040024404267749,0.059547454601933614,28
184,184,156.8391098266514,-2.2084300848491445,1.0729633725039358,-1.0478480058513178,-2.589062480205508,0.09370264895722644,0.08718257752182519,0.024681523541816082,0.08531625469703581,0.0977197210135437,27
185,185,173.56625800229168,-1.6236324691168256,0.26967781313095274,-0.2303508514281551,-1.3858803160558038,0.051915115273994256,0.06106389705277631,0.04307755548598263,0.15289073839839554,0.12641436053511773,27
186,186,143.7735831852753,-4.2786740310600715,0.3631309488389336,-0.2820216848601204,-1.1878813327634283,0.05985546528652536,0.054488819224000826,0.04124017243649632,0.13994188785499362,0.13246725347887406,27
187,187,162.55360015801003,6.126574927923741,0.2892413537671611,0.06022841877984705,-0.8122220692980037,0.04257576594583377,0.045732523216207736,0.01989487788240457,0.03714011051725686,0.056597414511161175,27
188,188,127.76177023344673,-2.257610180688576,0.3937250808612898,-1.0619359714540346,-0.5650631472300011,0.03940275521710837,0.026420138575208658,0.016468993667986643,0.03195337520849185,0.06494038997283103,27
190,190,174.24695912617278,-0.8968474535266099,0.38470397065659817,1.4182930635563833,-2.7510504527431996,0.061889403011173225,0.06158780887090081,0.01789795469757769,0.06723004715211718,0.055646590019673835,27
192,192,127.8320485115086,-2.872798198103168,0.3578300310281497,-1.199964918751952,-0.6381739689790608,0.03565381001086414,0.01948450778241291,0.01135857302623465,0.05276305234664001,0.06574359708493838,27
193,193,127.01380064904228,-1.4597578352221057,0.3797319005830265,-1.9790588215457308,-0.5338108783920371,0.0486355532651849,0.04745759809743097,0.02868427739557475,0.07440343717872247,0.055646292490757934,27
194,194,138.61398603546866,8.888163009156054,0.3750123422240704,-1.4617763981233962,1.0497020955004084,0.06526938901755303,0.05574565791300572,0.035765170668022934,0.0688598599818811,0.09474628245217538,27
195,195,149.9386624999529,0.8390575931920567,0.2899767784907329,-0.33583910420218416,-0.3782671997456831,0.04321470492140043,0.04957350943344198,0.026106894262064657,0.08422830689031008,0.05995639776388401,27
196,196,196.66600929813384,-0.577685952516913,0.31465207069191065,-0.10975070087456856,-2.8575194938381028,0.038088803634650135,0.041359555679226806,0.03426934019149852,0.09388564323335237,0.07370510480137023,27
197,197,167.2919302110546,-0.7598384054249436,0.2462391103058044,-0.1281354606577697,-1.3301300164406196,0.052233312528662174,0.04919926526531064,0.034302784802119984,0.1693292559679093,0.07982515610420687,27
198,198,192.69993448394183,-8.444776022876908,0.9167722202595164,0.7305649890347542,-3.6003167595357586,0.07583134809129953,0.08236290721623175,0.0220101552980233,0.08948971277069713,0.07626489197418658,27
199,199,125.82429918731329,-2.2468282291301107,0.8223248179579706,-2.5434254438150155,-1.8614661932215768,0.023643348806796544,0.04626907568519497,0.00655700541396626,0.10449707649363377,0.0553646640573125,27
200,200,175.9163369468548,-3.893828593058061,0.5299528901688499,0.8638645097298577,-0.7331534288197942,0.05917283274556113,0.06292209203929651,0.028224088215708636,0.08660210987551067,0.06433324806159217,27
201,201,144.50908151378388,-6.63869809318869,0.19273181679438806,-1.2460091569087886,-0.3391267149684305,0.06503292661558911,0.04659514840525646,0.02526279621578726,0.058416647449094965,0.05624359593255626,27
202,202,162.9260109638179,-6.869358867429629,0.5433537512138927,1.963794478942963,-2.2246983638811306,0.05709508979446904,0.0460694405234295,0.0261450040880875,0.11660086367814375,0.07708017252433062,27
206,206,123.57430109590416,5.590158086211677,0.3201307516197087,-2.063580161728999,0.3732252625542264,0.0863301343213449,0.09442601655109928,0.035757068633831976,0.09487309800460958,0.09319595762387507,27
207,207,154.85298148799447,2.4868917760961367,0.4022152957709925,2.331782176612799,-1.392002482928443,0.06511008344797606,0.05011615932998805,0.04685723731581403,0.10878028432094032,0.08085422595007351,26
210,210,134.97839034097495,-0.7498625820445306,0.3074810761585509,-0.12382295568915384,-0.4823752208496794,0.03177642240981169,0.02720411996280613,0.01169735261003048,0.07685633920322807,0.08854438046189066,26
211,211,187.3321511219225,-1.1273318721629029,0.4808069741446441,0.1358458148881371,-1.9459568822777256,0.05767862312567802,0.1020968687904707,0.015310329151763976,0.0676151416882103,0.07354166577603867,26
212,212,167.83065889746447,0.7313348788682159,0.3412453646348798,0.34221756309647244,-1.8884600973813128,0.04302907411317208,0.031887239042847286,0.01581716871503759,0.04786492821119562,0.06859362569074415,26
213,213,173.23427897038403,-1.1426043058157038,0.38021024260344394,0.386664690970539,-2.8486919037446685,0.06638076347898655,0.050910905576922086,0.0362035459443566,0.09160085606089162,0.09676839579134544,26
214,214,186.5155638451685,2.1850192321352804,1.112887123647366,2.1905929927098926,-2.731593688137954,0.060943416857622924,0.08773992519748247,0.006228688544807441,0.049269006843366436,0.04836897040679792,26
215,215,177.0752273936221,-0.4101930364983656,0.5517725439642878,0.8178682216267169,-3.6173181441399915,0.07382148885605001,0.04935009044342318,0.036569543602630615,0.09124772257731788,0.11046426226884724,26
216,216,127.14958711266434,0.2215499590455387,0.3042124306773472,-1.5687545610230311,-0.13158217488617518,0.06358090932458843,0.04568456930220709,0.005912567475625589,0.07546942131378431,0.04492241190829757,26
217,217,146.65107144819672,-8.933730593518641,0.28918069101648114,0.5035906985198175,-1.5694540879769798,0.07601288572852204,0.07719593139527768,0.050286981042629735,0.1316530106708446,0.11106803413539912,26
218,218,133.78796093318059,-2.0111126031324567,0.3883519759450728,-0.9610118670495188,-0.5313077944199187,0.06703755019942162,0.0441539629801472,0.01085891378446318,0.08939183948870208,0.04408584298235887,26
220,220,136.10671509695695,0.7872053652434421,0.4267315337974275,-0.5659736873386375,-0.17396261371925473,0.07552545615803151,0.07488038332321745,0.007849796337348664,0.05664352288730455,0.05651079165587575,26
221,221,145.0947657692542,-3.986371734013775,0.3126125582402984,0.34394928214617043,-0.9799551309449316,0.06760902405715517,0.031067254144558017,0.02473470138120973,0.11864750055888833,0.09936318392014844,26
223,223,160.36987636179168,-0.4165055484835223,0.2557970284097317,-0.11874458383292577,-1.0899460076267655,0.05092181170153233,0.059439339903143235,0.040499578888750616,0.10467483471827382,0.08982499912068438,26
224,224,193.23414569196152,-1.0198017715924934,0.5837951724826337,0.5849451418844165,0.1752990949390673,0.03177959774210271,0.058758946837327776,0.037835615188172175,0.08854898377123073,0.06351578238916593,25
226,226,147.10069185237546,2.7576773462333293,0.38558588791114784,0.7844190604029393,-1.2800815810098836,0.06389137560271928,0.05078960612974292,0.024927671426192143,0.08422085033072735,0.08658425310302285,25
229,229,123.02620995805758,1.7324080802996245,0.33469757631568153,-2.4128066853542607,-0.33045519813777696,0.0983432701226099,0.10710095204937216,0.027158773495777583,0.08843595342124418,0.06956808305883037,25
230,230,129.69241643266363,-2.374276402524211,0.2419740157287411,0.1220503133212002,-0.8384050180483109,0.04104486534097595,0.040359251554609885,0.02203174953477641,0.07110537618629385,0.07876112206782213,25
233,233,131.56345411012302,-7.986292086171273,0.3399251180245118,-0.8351821099533185,-1.5459783901114537,0.04836308145988388,0.022676082453271268,0.010118372335388835,0.09072611718471957,0.05854943881411631,24
234,234,133.52465513811592,-6.985231484901142,0.3660139278190675,-2.23823490401484,-0.2634343934209926,0.03160505954094078,0.05150600680203736,0.01000439442222581,0.09571510535096173,0.08230790282055417,24
235,235,128.22791505622908,-1.1306481307747456,0.3509288288628923,-1.6033005692367694,-0.5173257856713154,0.05334263311492298,0.05901713401122381,0.03561494000667295,0.08767560880205409,0.08902548857647441,24
236,236,174.0019425516723,-4.084794647358404,0.922408587969786,0.5645845515884861,-1.5149104957615542,0.0680587505974717,0.05761109471025296,0.0167640017233709,0.06258238826414897,0.09602201545989417,24
237,237,197.80086251094718,-3.2940370480621644,0.3741095947871204,-0.3670439419482258,-1.1483964548044534,0.059079850329406165,0.053385766232031416,0.01558460571625034,0.08427208050617539,0.08064855323210755,24
238,238,135.4606178457806,-3.4276518900620063,0.4186075136187884,-0.4553823940724093,-1.2690043198290883,0.05090260098851816,0.05738185196634781,0.006856275543803505,0.09929377984952817,0.06279766912527696,24
239,239,133.68973107771404,-3.6057466930824726,0.3585531197904085,-0.8565586996278299,-0.941812751156452,0.06910720114513669,0.05684489688012943,0.01748565273117676,0.12937181899706018,0.06986076311075606,24
241,241,134.03512173567884,-0.9962424803269824,0.32815952811703303,-0.4954447973811302,-0.4401337245321624,0.08327814256420266,0.11489184037801375,0.016082257734899866,0.10802114196938677,0.07532381195247177,24
242,242,179.16500959769849,1.5949555592385314,0.28001301322848354,0.08359760049017152,-1.3797499947221967,0.07354075111546389,0.04970475512356887,0.01435945800944811,0.06667257335233917,0.04601572898417842,24
244,244,188.94146434378214,-6.1578610671046885,0.12966371282955008,0.2577808488265468,-0.2979817838602661,0.03809036629470215,0.045994909645627316,0.017155770247387406,0.10261000224958136,0.10334210333123628,24
245,245,186.2644659402116,-2.5489174864331403,0.1343681700845414,0.7576316636499575,-0.2569011975777565,0.02763948379770375,0.0272242271331217,0.02346664907443456,0.09775576514311922,0.0851541957217243,24
246,246,181.6739121483921,-1.21719149662999,0.5350405483386527,0.7115456462411959,-3.3329901448304624,0.053460424435258974,0.0864797330578846,0.032642951885660194,0.057602330608468026,0.09878974432152086,24
247,247,172.04842803522317,-0.6221310123911452,0.3385353749639283,1.937986334521001,-2.828245468945406,0.05694723685203761,0.04214936200602142,0.039993991673159715,0.10147751616602424,0.08891528359554735,24
248,248,120.38048548070331,-2.214745058015793,0.6389505258247408,-0.938236846905564,-0.4025033780357568,0.05304111402180765,0.05106919389033731,0.00984002196279432,0.0433421595557444,0.018290755803758208,24
249,249,186.62978845426198,2.2794930459837204,1.1921937152985922,2.3828954716289097,-3.0583721533052195,0.045045872367804086,0.0766132684202364,0.014851389652555787,0.051150995408281566,0.0588821335885246,24
251,251,139.56805575273347,-1.161586999411197,0.4171611451718484,0.6982209485069953,-1.3039275181536034,0.09941175713311573,0.0702509816678954,0.031695275874784434,0.09131134865631334,0.09227781781207883,24
252,252,135.68129447912278,3.071196848499425,0.1007697483915479,-0.7922913969168411,0.4457345222436779,0.038360154771107234,0.034412569930508265,0.01889718989804669,0.09162300764833048,0.09715802656829024,24
254,254,168.59437904011705,-3.729285400294268,0.7292471565190982,2.066190075420546,-2.1857989250392524,0.04103712638002202,0.07068598157575258,0.02075753665510113,0.08710254590907103,0.07420965071764236,24
255,255,144.41690101311974,-9.401436325023043,0.33868722205358537,0.641348340367218,-1.1666346480239795,0.06465785280446944,0.05798785732291682,0.02378371898873209,0.08085333195870885,0.07899042291041436,23
260,260,131.4167559295058,2.568439271549701,0.3051490476160972,-0.6280177824192413,0.36782991640570056,0.06705685522021322,0.047954306264437134,0.0198338199012729,0.09194097892751364,0.04646063095828768,23
261,261,152.76680329407094,-6.099181667312371,1.027334387170213,-1.3782701798711576,-2.961492929553625,0.05199508129489845,0.057641701006979185,0.013811547502675057,0.11097744287148036,0.10087339159337053,23
262,262,128.87973177452116,-0.9957202307563436,0.3280795777819725,-1.1642002084530196,-0.3371174324537074,0.05704154223009845,0.04424390788674419,0.013190152013749042,0.0952157775248246,0.08081576637785917,23
264,264,186.49433638879532,2.5286793648119383,0.1718591556604481,0.5234649054719441,-0.47729109391223296,0.026397446134990163,0.013350301615111271,0.015305807405058103,0.050114996439179695,0.05791770482455817,23
265,265,135.8305957156081,-3.171918346137088,0.4205561627245871,-0.38872156523357504,-1.1609318788049072,0.047683459136319516,0.04042255198730515,0.006605109306159248,0.10575269122413752,0.07190395179845717,23
266,266,162.08662158786188,7.432226218041394,0.38829379357539545,0.6453836418781859,-1.9674458006443036,0.07387011512164476,0.07908811949280999,0.03177455659750625,0.061680316067547925,0.09542225633312144,23
267,267,128.23144193880296,2.149983794457252,0.31375906469419984,-3.236115932421165,0.09532122982834114,0.04441270930844582,0.030973134938720358,0.01389562351127982,0.08103914342552722,0.0652741768717374,23
269,269,121.05521235106251,0.1897922737886525,0.3597520875497684,-2.9720014820652634,-0.4879045152509904,0.04729329845666296,0.06345574683680807,0.01690180745414888,0.08981675166589982,0.04160049978436894,22
270,270,197.10496306303142,1.8712401428311696,0.3162976871006528,1.255097781163729,-1.3578330497406028,0.04339206830122773,0.03933175961820734,0.02814525286123542,0.08257392974607176,0.08813213609198578,22
271,271,134.40234534485492,-0.814181782614472,0.4644739385468766,-0.9949491775865782,-0.5386823654144843,0.0557893759335798,0.04922733245417919,0.017726300767506985,0.06872528190969147,0.058099509664367936,22
274,274,175.2269823710331,7.390942227734039,0.4416414402873805,-0.4950392703851022,-1.6039488165968565,0.05922460978689058,0.06738941646049477,0.031075159285630843,0.07827772313138838,0.103817387056043,22
275,275,120.12729339097856,-4.81177898277201,0.5104697178860594,-2.154767433405216,-1.7828195590801277,0.05268078438899142,0.06583685389003445,0.029506294302203355,0.07676855422615346,0.08655794475158403,22
276,276,179.9302224887521,1.7404060428478456,0.23223025873469014,-0.0686010752239777,-1.6007418783321077,0.03652546734236811,0.02999354691234529,0.023830961838733004,0.05978973806633087,0.08147359735784293,22
277,277,180.53053537160645,0.8221738252529256,0.2366857425362501,0.038835750110236864,-1.772095053837032,0.07202220918357209,0.02951672662829145,0.02526324547039654,0.0674135328787646,0.09888839596256613,22
278,278,188.80644229537262,-2.4769977142140824,0.2667711222095208,-0.2529770702520739,-1.6433453842829762,0.07015134451518212,0.07138394732930042,0.03528032472457967,0.09904839228914733,0.08493356855125417,22
279,279,133.66661277062104,-1.2320156260757014,0.3402433865617306,-0.5889657725550809,-0.5547092291957707,0.03343869985608998,0.06333887668589185,0.01716753233250061,0.11951032401110755,0.08834209849431376,22
280,280,166.05781322584812,2.4627897095331166,0.1734223931582862,0.08065048576005686,-0.5046686907406517,0.032305343312649434,0.03629884221387582,0.013080260453770635,0.07751384754548385,0.06361030343928631,22
281,281,157.90420604818976,-1.944686710625019,0.3417524666667513,0.8523145978469189,-2.4942819837662853,0.09681509109182064,0.06055424044078265,0.02043430326504997,0.09838785024924268,0.1401343257652403,22
282,282,134.742556803454,-4.144446617185143,0.4149766659632504,-0.622447751066822,-1.2598888360884886,0.06842333340400054,0.07182237664769063,0.012897700379457205,0.051456587566211374,0.04552839963197138,21
283,283,136.6442777658095,-2.3010195678254743,0.3894532173087129,-0.18808867657583636,-1.0892747044596829,0.06004269779845961,0.05466765532454795,0.00892219874656498,0.04817418125052255,0.060353833407090364,21
284,284,199.63613432066663,1.6118575122260062,0.2976362744588527,-0.4090943764575685,-0.35400307537861603,0.03699775822349715,0.031467519338972724,0.021255552227637992,0.056097100411143824,0.07291600499210378,21
285,285,151.446323681048,2.1370007094857457,0.19766468347540905,0.5215899374863044,-0.7512471221560191,0.055763156852303264,0.05988379313043018,0.02052699605682441,0.15801974057529067,0.09947246985999517,21
286,286,120.276324273041,0.16860811338035392,0.33178977015911804,-3.1507233521501545,-0.9553441776167674,0.04523870305217086,0.0689730804307515,0.01663735734212653,0.13128516095615114,0.07381233528527335,21
287,287,164.16973846033898,-1.8195010828285416,0.3205449594311198,0.4928740440895044,-2.0681541300255004,0.03234293229943388,0.05576989006214533,0.037007592434486314,0.10372877644003524,0.08487741843250328,21
288,288,135.66650986835532,-2.7967044242888637,0.3620252814783664,-0.33940859112595806,-0.9700556768526164,0.06782762014427178,0.060603892847020474,0.013345217511582687,0.053876433495416966,0.07659726605879512,21
289,289,135.86157684113363,-3.281673339246132,0.3697962077262733,-0.4599010418835971,-1.1409755084628166,0.04433091669391005,0.05509907193037642,0.009840927106791386,0.0759396319594825,0.06390921150086694,21
293,293,162.60831605796056,-2.655639765008018,0.3038580986898367,-0.04253268491344694,-1.1484658605294906,0.11064408820518726,0.10169914620948513,0.0277389888026135,0.19845125424807816,0.11773526056744335,21
294,294,163.07645925102744,6.171324599993375,0.22042392237702116,0.4934857933568248,-1.0966269914772588,0.0439916795130524,0.048261614996326065,0.0257981683451057,0.09402051542683476,0.0956302051993916,21
296,296,120.1276381841716,0.21927951267992996,0.3392887124996062,-3.190658362741728,-0.6266171920202874,0.03665082183452217,0.044866228700047785,0.01250780321978595,0.12417567115173875,0.06906502144776902,21
297,297,157.37863091715,-5.8572770455715135,0.5223441530366825,0.2401025189327232,-2.6742909092808693,0.07624414470811465,0.12568649580550798,0.027703269646164763,0.09123916743668438,0.10811627304645867,21
299,299,192.3572257231261,3.443676710606029,0.19896542865497066,-0.1347620713160103,-0.4566862551453931,0.07924492088426982,0.07901013229445726,0.021375736929303186,0.11786008449746645,0.099483422793619,21
300,300,127.05504898858706,0.135721663893016,0.3362688477207793,-1.5929799505121676,-0.1787643142290418,0.054899653108587576,0.0772198543808683,0.013186205295272316,0.053946824911239234,0.05416703268290032,20
302,302,124.76319814119765,-3.192970944051662,0.4452248497127131,-1.148441834497086,-0.3950019127574124,0.04786361280666322,0.05653063605536615,0.01601732328708294,0.06819356599868615,0.04272779652703236,20
303,303,133.69409799610222,-1.0733366430813769,0.37154517464780257,-0.4595380979597323,-0.3492382205828301,0.05290312552106643,0.039796702763077986,0.01323681117401374,0.07808999925843202,0.0498108253741037,20
304,304,128.87415900666318,-0.7962930505522526,0.3043353690919208,-1.1595756540300577,-0.19425717265562345,0.05259239204601855,0.05837542043190089,0.02047719695754888,0.08196652897554119,0.07704338863245942,20
305,305,188.75040442953784,3.676775959697802,0.4676689805678461,0.48975354535848403,-1.6569602573524855,0.07015941571984702,0.07763562619576074,0.018527868033829026,0.07344954143229411,0.08058085885726761,20
309,309,137.08788258052445,-1.6284238366139163,0.3750427661151599,0.6108731970248139,-0.6658634486185908,0.06487030789517806,0.05098108018958385,0.01730782867435446,0.1152916961348701,0.1030071531539613,20
310,310,134.2560570159217,-4.073617337188096,0.4029070345448799,-0.6871061154960306,-1.038946535404494,0.04773163340327393,0.041978521139396915,0.0075574275794287795,0.11008181062656792,0.05055171008427703,20
311,311,137.35745241961138,-3.9078281475460535,1.4172279244059576,1.6139783330682635,-5.253874299859913,0.061525073378828884,0.06055680221564575,0.012547062692591112,0.09193208436568756,0.037567833387078406,20
313,313,176.626077385906,0.9035284732347322,0.21822188486009755,0.668527407369326,-1.5996259221922966,0.030422622219851432,0.02742121476316105,0.025244491975095488,0.0986197566911436,0.08684963703600466,20
314,314,122.7771824140506,1.8753595640775047,0.32708858189920953,-2.529123235241713,-0.3176787034018158,0.04075898261989512,0.057777812502209,0.010383667628870328,0.053792294198144484,0.041227307385102406,20
315,315,140.9473388469841,0.922530584361498,0.29250553174902505,-0.4614620003305431,-0.39691045723672863,0.03569017667978988,0.03780798905267788,0.03630163979913226,0.09965613954327564,0.10268602283107152,20
318,318,125.9786922307275,0.8432003723660073,0.3320021027762509,-1.8439148990621408,-0.11864708027165895,0.05340019120499123,0.039623803764020867,0.016278562059148058,0.08354875701348886,0.05016531018280535,20
323,323,132.22064427382713,-1.2339351157314598,0.3424918003920411,-0.8344380735674942,-0.4477572744467704,0.02664256275289987,0.05190996458457582,0.013406840491690587,0.07848152831869655,0.08428533210856046,19
325,325,179.1997656600106,-0.47422142565285497,0.42522894685109736,0.5807938109638097,-3.493453603595286,0.0794521935740002,0.08196008599030045,0.028853165217288926,0.1039895384446553,0.1126948084375798,19
326,326,122.31898294376316,2.235040339864676,0.2759640792309583,-2.3228636026985803,0.004930435506160778,0.05069310085432362,0.02653873891615976,0.014694603110179375,0.06579752241353136,0.07681000398694425,19
327,327,189.05102301695666,3.199935919217322,0.5382601321442055,0.4834180576251483,-1.618454468989573,0.06991928772138277,0.06374315875144615,0.011678945517934813,0.05237546961377538,0.06446565081001443,19
329,329,132.50637832161874,2.479569943144849,0.1675693046863857,-0.9424116425357644,0.20593390985503054,0.0477444902949772,0.044459607166140495,0.03318544145021747,0.0952182942869877,0.08824174853370878,19
330,330,131.00114431508922,3.7653003254388784,0.3243628553091001,-0.7219452556677779,0.5017297079453338,0.08496911459372704,0.056676785669028375,0.02101653045558124,0.055145005894245334,0.0599302777878568,19
333,333,135.76420649115087,-2.565665693104493,0.3930712472168452,-0.3201325119820164,-0.9251835639883542,0.0746493999535832,0.06484182367058848,0.01660829106472967,0.08219909906529205,0.06528125524991525,19
336,336,123.8007251103087,-2.109467410265732,0.3582182867529867,-2.4970834145352634,-0.7122841887081246,0.032505448390867706,0.051266501449212125,0.014373879797868003,0.028944254509706762,0.05033846826872155,19
343,343,128.04469371405182,-1.7958342005231538,0.36598923641608,-1.3877546501038014,-0.4907132620934331,0.0646538213087759,0.0621457977473685,0.03817060218257915,0.08240681365354219,0.0942082393998995,19
346,346,184.6169778383622,1.27831972912785,0.17179204715004445,0.3233034762605554,-0.3750225236572324,0.038813081021223626,0.026452097149299518,0.014599365278521584,0.08262378573217141,0.08553418015431842,18
348,348,190.15795140333896,-2.344729724849618,0.5406293758159418,-0.2859838311289833,-3.664726842013981,0.07318379940700856,0.06973079120293138,0.029255906541228317,0.08669845653426919,0.08080046079153087,18
349,349,121.40509210675656,8.974001729483803,0.08014308542697854,-0.6350636780474931,0.2544785130815688,0.08661857935047608,0.09518225488976237,0.023636843396943063,0.14494763872757435,0.1410410179993479,18
350,350,135.65682293576126,-2.300403989327109,0.4001329842316728,-0.5227696377001366,-0.8675586750605867,0.045666877382820166,0.030022019301006238,0.01582685274357735,0.07647624190716752,0.09734888866427012,18
351,351,133.62646964249043,-1.543863341641729,0.3444547952554899,-1.1324094207176838,-0.5130363696855087,0.04530519976928958,0.05403779682046022,0.010742474425363179,0.07987421080892403,0.06711747416283577,18
353,353,157.4571180838595,0.8103587328425691,0.3665970887173712,0.9857270042465364,-1.3113970231327383,0.04131147573205236,0.05473900440473687,0.01481830256372701,0.07755633863645801,0.06943878068725874,18
355,355,149.2375679163918,-0.4874513911027793,0.8881558326401384,-0.21609585997523395,-1.2912968386880035,0.08613198230857706,0.08763878018895406,0.021888319232717786,0.09946536908252664,0.0687988741548061,18
357,357,138.01635627100046,-2.8843948980934693,0.4067301208795001,0.09712530684925748,-1.3100844517377557,0.03281553534788817,0.047075175258177115,0.021338359816847164,0.06585151229882104,0.07090087435426723,18
359,359,135.5272625635056,2.766563341570538,0.09609065344059498,-0.8592200741131731,0.4672148093767661,0.08171733110607962,0.033766663541658345,0.011840350491619531,0.07601663017518527,0.09011607281867624,18
360,360,170.22180704966732,3.4002989917761264,0.471250917130069,1.1274345232372711,-2.1054966700629745,0.0488084327508366,0.04289445844267718,0.02299554456214918,0.07518223886804652,0.03402725382867202,18
361,361,160.7048735926189,4.851764668555416,0.1703372028674688,0.9002696004547782,-0.29722653573246194,0.038523084863280536,0.03666007916981318,0.04661291029925319,0.09415334951739476,0.09680397933144903,18
362,362,195.29340913587802,4.510120384321602,0.4466318359687505,-0.06359320584359722,-0.9739029275940241,0.04314375213241818,0.04176278176313248,0.013714678748808478,0.04400435801463118,0.08446255686425218,18
363,363,122.01365657375305,-0.2550650097445186,0.21175924052133271,-2.106610473288263,-0.37264085528683,0.04448455722763915,0.05323326364139097,0.02304722720102973,0.08788868418899615,0.06538001391974907,18
365,365,134.12686833682986,-2.063329234991647,0.3894182953708487,-0.9077134947470392,-0.6210770316420811,0.037832856818550885,0.04892442193305069,0.013025370996152152,0.07220632075612715,0.0556060976713284,18
366,366,120.1560984833486,0.4702954035013334,0.2990667577115406,-2.87616313440687,-0.4076616149944315,0.044255283006061866,0.08655545439706637,0.011626937600930577,0.07951726854153363,0.030356995608821824,18
367,367,176.8141724006797,-3.2505125037539493,0.17097983782634388,0.5555539716187662,-0.3985785627012661,0.06685356653039906,0.07355044650765244,0.021944647300634425,0.09866548190505613,0.17935597058424554,18
368,368,120.92799720400814,-2.216517641064804,0.30520280602365085,-1.6395495409989087,-0.7957385806062929,0.06113020407892001,0.06033356213310735,0.0174780208039013,0.0583204563509053,0.0481529451813672,18
371,371,197.9175297440847,0.5941375988729795,0.23281198341690684,-0.6601382731484874,-0.9730584176515004,0.03770803948489935,0.0436111881688958,0.019046634287454255,0.087862618925227,0.1097903878308576,17
376,376,151.28966301265763,1.8105515637011047,0.21104437560841705,0.4735803038843048,-0.718982000084461,0.04602276392117941,0.0700523266889796,0.03264224726696283,0.11728398039667401,0.07449343634390812,17
377,377,134.30750386908582,-1.1881131641170062,0.29277909599312896,-0.4018543894524872,-0.5435090143254929,0.0920817134679876,0.06983247264395108,0.02362431932750663,0.1264391217411054,0.06761477711644119,17
381,381,142.53805591842206,6.204041720194717,0.15165034256637208,0.13154224332078054,0.005655206062008258,0.020411554555333392,0.02177170419151451,0.01662632111719685,0.08181744328907396,0.08538384195600895,17
382,382,186.61477405633332,2.145760289152201,0.353151672485347,0.7564742153721642,-2.409997349440931,0.03985292217823737,0.05132738983305369,0.01049070647504681,0.06467866508745032,0.09637322770799812,17
383,383,134.72983672442052,0.975760803165966,0.4468362988696624,-0.6977612817837517,-0.650198930518139,0.06523873415489617,0.08105846146014199,0.02688866470860865,0.1232934231087562,0.14220160286385952,17
384,384,133.83729167850976,2.667774622841537,0.32007134282241423,-0.2615710940856913,-0.19365679860981105,0.0529153046684488,0.03308477236357934,0.015998846499383008,0.027498613562963597,0.08542776631539517,17
385,385,173.5508930469067,-0.12501234714112014,0.7628557135154197,-1.4512243490557364,-4.603351028710822,0.033566350629351795,0.03402200041637339,0.0184508731313338,0.0649644640835569,0.052692825040495925,17
386,386,134.2969939967038,-4.252211491396602,0.4301879884368848,-0.7102260517596727,-1.0898098159328429,0.06456089335388854,0.05257566549529468,0.012031782693380065,0.07973383228564024,0.049233384306448295,17
387,387,162.9524444668432,0.17638402568491193,0.3831908480696621,0.7627656574318684,-1.015197761422552,0.037421859534347984,0.04176509898818153,0.012106727897983423,0.08646975519486486,0.06391914474169139,17
390,390,120.46137515219148,0.8345913039996815,0.3246621196529615,-3.034730267322645,-0.4227592979929957,0.07804634122611555,0.07977103489152271,0.012405030605680269,0.07437657838737953,0.056042607095138065,17
391,391,162.28609398498216,-2.357253754191408,0.2424139262478753,0.4358119844680932,-1.2177342056533376,0.04917386416350263,0.05128739164446396,0.022431129312344644,0.06777613539477817,0.10905424152513724,17
392,392,182.83093735563511,3.107228526103326,0.18127449913649965,0.4438620920301983,-0.9799810097134932,0.04867937928326064,0.0614183406374281,0.020294563360567657,0.0678882185661306,0.10381467881367426,16
396,396,121.9865374131667,1.9061957738025617,0.2835833229225922,-2.469311157217733,-0.09979632524524283,0.054174729806522486,0.05687953239689113,0.020688609656759636,0.09214783931656463,0.033334688238956516,16
397,397,133.6146241089222,-3.756036160669882,0.40205434241469096,-0.9370400006077148,-1.0296628162003587,0.0499187445786259,0.04024687539010359,0.01053659870409182,0.08108458505118964,0.04438925192213453,16
402,402,135.5830079520138,-2.9202938076197587,0.4150109620484463,-0.4576003845375346,-1.0759092311137404,0.05206319231384852,0.04405786202485752,0.013445190815578772,0.09397808154707593,0.040198607951512096,16
407,407,128.29704885383134,-1.6702002450270628,0.332859640916616,-1.2886425751027548,-0.4855040436346304,0.06261313425221737,0.04188081225512215,0.010695117591128156,0.06475343975480916,0.040136288966122084,16
